1.0,0,0,1.0,0.4,0.01,0.75,123,7427,1997,609
1.0,0,120,1.0,0.4,0.01,0.75,123,7344,1993,609
1.0,0,240,1.0,0.4,0.01,0.75,121,7193,1975,606
1.0,0,360,1.0,0.4,0.01,0.75,121,7038,1942,603
1.0,0,480,1.0,0.4,0.01,0.75,120,6886,1913,596
1.0,0,600,1.0,0.4,0.01,0.75,120,6755,1881,586
1.0,0,720,1.0,0.4,0.01,0.75,117,6627,1854,576
1.0,0,840,1.0,0.4,0.01,0.75,117,6483,1821,569
1.0,0,960,1.0,0.4,0.01,0.75,114,6352,1780,559
1.0,0,1080,1.0,0.4,0.01,0.75,113,6213,1742,550
1.0,0,1200,1.0,0.4,0.01,0.75,112,6038,1709,545
1.0,0,1320,1.0,0.4,0.01,0.75,112,5845,1659,537
1.0,0,1440,1.0,0.4,0.01,0.75,108,5676,1613,530
1.0,0,1560,1.0,0.4,0.01,0.75,107,5486,1568,515
1.0,0,1680,1.0,0.4,0.01,0.75,102,5304,1529,500
1.0,0,1800,1.0,0.4,0.01,0.75,101,5147,1486,489
1.0,0,1920,1.0,0.4,0.01,0.75,98,4967,1436,481
1.0,0,2040,1.0,0.4,0.01,0.75,96,4797,1387,470
1.0,0,2160,1.0,0.4,0.01,0.75,95,4607,1336,453
1.0,0,2280,1.0,0.4,0.01,0.75,95,4428,1285,444
1.0,0,2400,1.0,0.4,0.01,0.75,92,4243,1240,431
1.0,0,2520,1.0,0.4,0.01,0.75,91,4045,1191,414
1.0,0,2640,1.0,0.4,0.01,0.75,90,3877,1137,403
1.0,0,2760,1.0,0.4,0.01,0.75,87,3710,1090,387
1.0,0,2880,1.0,0.4,0.01,0.75,87,3509,1038,368
1.0,0,3000,1.0,0.4,0.01,0.75,83,3330,990,350
1.0,0,3120,1.0,0.4,0.01,0.75,81,3146,944,334
1.0,0,3240,1.0,0.4,0.01,0.75,80,3010,898,318
1.0,0,3360,1.0,0.4,0.01,0.75,79,2865,863,300
1.0,0,3480,1.0,0.4,0.01,0.75,78,2696,824,286
1.0,0,3600,1.0,0.4,0.01,0.75,75,2575,791,276
1.0,0,3720,1.0,0.4,0.01,0.75,75,2453,760,260
1.0,0,3840,1.0,0.4,0.01,0.75,73,2320,728,252
1.0,0,3960,1.0,0.4,0.01,0.75,70,2203,692,237
1.0,0,4080,1.0,0.4,0.01,0.75,70,2078,654,225
1.0,0,4200,1.0,0.4,0.01,0.75,70,1932,618,218
1.0,0,4320,1.0,0.4,0.01,0.75,70,1768,589,210
1.0,0,4440,1.0,0.4,0.01,0.75,69,1659,544,204
1.0,0,4560,1.0,0.4,0.01,0.75,69,1547,509,189
1.0,0,4680,1.0,0.4,0.01,0.75,68,1423,476,177
1.0,0,4800,1.0,0.4,0.01,0.75,68,1305,442,158
1.0,0,4920,1.0,0.4,0.01,0.75,68,1203,404,145
1.0,0,5040,1.0,0.4,0.01,0.75,67,1098,369,132
1.0,0,5160,1.0,0.4,0.01,0.75,66,1009,336,123
1.0,0,5280,1.0,0.4,0.01,0.75,66,924,299,104
1.0,0,5400,1.0,0.4,0.01,0.75,66,830,261,87
1.0,0,5520,1.0,0.4,0.01,0.75,66,724,236,75
1.0,0,5640,1.0,0.4,0.01,0.75,65,608,207,66
1.0,0,5760,1.0,0.4,0.01,0.75,64,483,168,58
1.0,0,5880,1.0,0.4,0.01,0.75,60,395,141,45
1.0,0,6000,1.0,0.4,0.01,0.75,58,295,118,41
1.0,0,6120,1.0,0.4,0.01,0.75,48,265,105,37
1.0,0,6240,1.0,0.4,0.01,0.75,48,248,91,30
1.0,0,6360,1.0,0.4,0.01,0.75,48,228,77,25
1.0,0,6480,1.0,0.4,0.01,0.75,47,207,71,20
1.0,0,6600,1.0,0.4,0.01,0.75,46,189,64,17
1.0,0,6720,1.0,0.4,0.01,0.75,46,168,59,16
1.0,0,6840,1.0,0.4,0.01,0.75,44,152,52,12
1.0,0,6960,1.0,0.4,0.01,0.75,42,130,48,11
1.0,0,7080,1.0,0.4,0.01,0.75,40,117,40,6
1.0,0,7200,1.0,0.4,0.01,0.75,40,101,30,3
1.0,0,7320,1.0,0.4,0.01,0.75,39,77,25,2
1.0,0,7440,1.0,0.4,0.01,0.75,39,55,17,2
1.0,0,7560,1.0,0.4,0.01,0.75,33,46,14,1
1.0,0,7680,1.0,0.4,0.01,0.75,27,36,10,1
