1.0,0,0,0.0,1.0,0.01,0.75,123,7427,1997,609
1.0,0,120,0.0,1.0,0.01,0.75,123,7418,1996,608
1.0,0,240,0.0,1.0,0.01,0.75,123,7395,1989,606
1.0,0,360,0.0,1.0,0.01,0.75,122,7347,1979,604
1.0,0,480,0.0,1.0,0.01,0.75,122,7327,1972,600
1.0,0,600,0.0,1.0,0.01,0.75,122,7272,1966,599
1.0,0,720,0.0,1.0,0.01,0.75,120,7205,1947,594
1.0,0,840,0.0,1.0,0.01,0.75,118,7095,1911,579
1.0,0,960,0.0,1.0,0.01,0.75,118,6954,1887,575
1.0,0,1080,0.0,1.0,0.01,0.75,115,6851,1853,562
1.0,0,1200,0.0,1.0,0.01,0.75,114,6740,1828,559
1.0,0,1320,0.0,1.0,0.01,0.75,114,6694,1808,551
1.0,0,1440,0.0,1.0,0.01,0.75,114,6661,1803,547
1.0,0,1560,0.0,1.0,0.01,0.75,114,6616,1788,546
1.0,0,1680,0.0,1.0,0.01,0.75,111,6524,1769,543
1.0,0,1800,0.0,1.0,0.01,0.75,111,6402,1727,531
1.0,0,1920,0.0,1.0,0.01,0.75,111,6287,1698,519
1.0,0,2040,0.0,1.0,0.01,0.75,111,6162,1671,513
1.0,0,2160,0.0,1.0,0.01,0.75,106,6038,1644,506
1.0,0,2280,0.0,1.0,0.01,0.75,105,5916,1609,497
1.0,0,2400,0.0,1.0,0.01,0.75,102,5796,1584,490
1.0,0,2520,0.0,1.0,0.01,0.75,102,5724,1554,482
1.0,0,2640,0.0,1.0,0.01,0.75,100,5615,1543,474
1.0,0,2760,0.0,1.0,0.01,0.75,100,5503,1521,467
1.0,0,2880,0.0,1.0,0.01,0.75,98,5416,1498,459
1.0,0,3000,0.0,1.0,0.01,0.75,98,5287,1471,454
1.0,0,3120,0.0,1.0,0.01,0.75,97,5190,1432,449
1.0,0,3240,0.0,1.0,0.01,0.75,97,5059,1412,442
1.0,0,3360,0.0,1.0,0.01,0.75,97,4925,1372,440
1.0,0,3480,0.0,1.0,0.01,0.75,94,4831,1346,424
1.0,0,3600,0.0,1.0,0.01,0.75,94,4714,1324,418
1.0,0,3720,0.0,1.0,0.01,0.75,93,4582,1294,412
1.0,0,3840,0.0,1.0,0.01,0.75,93,4483,1264,406
1.0,0,3960,0.0,1.0,0.01,0.75,93,4362,1237,394
1.0,0,4080,0.0,1.0,0.01,0.75,89,4207,1202,384
1.0,0,4200,0.0,1.0,0.01,0.75,87,4041,1169,379
1.0,0,4320,0.0,1.0,0.01,0.75,85,3913,1129,374
1.0,0,4440,0.0,1.0,0.01,0.75,83,3762,1092,367
1.0,0,4560,0.0,1.0,0.01,0.75,82,3636,1044,349
1.0,0,4680,0.0,1.0,0.01,0.75,78,3489,1017,338
1.0,0,4800,0.0,1.0,0.01,0.75,75,3347,984,329
1.0,0,4920,0.0,1.0,0.01,0.75,73,3213,947,317
1.0,0,5040,0.0,1.0,0.01,0.75,73,3083,900,305
1.0,0,5160,0.0,1.0,0.01,0.75,70,2939,876,295
1.0,0,5280,0.0,1.0,0.01,0.75,70,2820,841,288
1.0,0,5400,0.0,1.0,0.01,0.75,70,2662,810,277
1.0,0,5520,0.0,1.0,0.01,0.75,69,2537,771,266
1.0,0,5640,0.0,1.0,0.01,0.75,69,2428,723,255
1.0,0,5760,0.0,1.0,0.01,0.75,68,2299,687,250
1.0,0,5880,0.0,1.0,0.01,0.75,68,2163,662,236
1.0,0,6000,0.0,1.0,0.01,0.75,68,2021,621,228
1.0,0,6120,0.0,1.0,0.01,0.75,65,1886,583,220
1.0,0,6240,0.0,1.0,0.01,0.75,62,1751,553,204
1.0,0,6360,0.0,1.0,0.01,0.75,62,1613,513,190
1.0,0,6480,0.0,1.0,0.01,0.75,62,1499,481,176
1.0,0,6600,0.0,1.0,0.01,0.75,62,1397,464,169
1.0,0,6720,0.0,1.0,0.01,0.75,62,1285,438,161
1.0,0,6840,0.0,1.0,0.01,0.75,61,1189,411,157
1.0,0,6960,0.0,1.0,0.01,0.75,61,1073,388,150
1.0,0,7080,0.0,1.0,0.01,0.75,61,983,355,144
1.0,0,7200,0.0,1.0,0.01,0.75,61,870,327,130
1.0,0,7320,0.0,1.0,0.01,0.75,61,771,293,124
1.0,0,7440,0.0,1.0,0.01,0.75,56,678,253,115
1.0,0,7560,0.0,1.0,0.01,0.75,53,609,234,105
1.0,0,7680,0.0,1.0,0.01,0.75,53,551,215,95
1.0,0,7800,0.0,1.0,0.01,0.75,53,515,202,86
1.0,0,7920,0.0,1.0,0.01,0.75,53,493,181,80
1.0,0,8040,0.0,1.0,0.01,0.75,53,471,171,74
1.0,0,8160,0.0,1.0,0.01,0.75,53,453,161,67
1.0,0,8280,0.0,1.0,0.01,0.75,53,423,153,59
1.0,0,8400,0.0,1.0,0.01,0.75,52,398,150,49
1.0,0,8520,0.0,1.0,0.01,0.75,52,381,139,43
1.0,0,8640,0.0,1.0,0.01,0.75,52,364,129,35
1.0,0,8760,0.0,1.0,0.01,0.75,52,340,123,30
1.0,0,8880,0.0,1.0,0.01,0.75,52,321,112,26
1.0,0,9000,0.0,1.0,0.01,0.75,52,301,105,21
1.0,0,9120,0.0,1.0,0.01,0.75,52,285,92,17
1.0,0,9240,0.0,1.0,0.01,0.75,52,265,83,13
1.0,0,9360,0.0,1.0,0.01,0.75,52,242,78,11
1.0,0,9480,0.0,1.0,0.01,0.75,52,219,68,11
1.0,0,9600,0.0,1.0,0.01,0.75,51,198,61,10
1.0,0,9720,0.0,1.0,0.01,0.75,51,174,54,7
1.0,0,9840,0.0,1.0,0.01,0.75,49,152,52,7
1.0,0,9960,0.0,1.0,0.01,0.75,48,131,47,7
1.0,0,10080,0.0,1.0,0.01,0.75,46,116,39,6
1.0,0,10200,0.0,1.0,0.01,0.75,46,93,30,6
1.0,0,10320,0.0,1.0,0.01,0.75,46,69,23,6
1.0,0,10440,0.0,1.0,0.01,0.75,45,44,17,5
1.0,0,10560,0.0,1.0,0.01,0.75,44,24,13,3
1.0,0,10680,0.0,1.0,0.01,0.75,38,15,9,1
1.0,0,10800,0.0,1.0,0.01,0.75,35,3,1,1
1.0,0,10920,0.0,1.0,0.01,0.75,25,0,0,1
1.0,0,11040,0.0,1.0,0.01,0.75,13,0,0,1
1.0,0,11160,0.0,1.0,0.01,0.75,1,0,0,1
1.0,0,11280,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,11400,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,11520,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,11640,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,11760,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,11880,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12000,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12120,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12240,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12360,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12480,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12600,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12720,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12840,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,12960,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13080,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13200,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13320,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13440,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13560,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13680,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13800,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,13920,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14040,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14160,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14280,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14400,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14520,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14640,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14760,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,14880,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15000,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15120,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15240,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15360,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15480,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15600,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15720,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15840,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,15960,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16080,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16200,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16320,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16440,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16560,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16680,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16800,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,16920,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17040,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17160,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17280,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17400,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17520,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17640,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17760,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,17880,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18000,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18120,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18240,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18360,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18480,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18600,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18720,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18840,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,18960,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19080,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19200,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19320,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19440,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19560,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19680,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19800,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,19920,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20040,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20160,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20280,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20400,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20520,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20640,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20760,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,20880,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21000,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21120,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21240,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21360,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21480,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21600,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21720,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21840,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,21960,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22080,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22200,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22320,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22440,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22560,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22680,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22800,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,22920,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,23040,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,23160,0.0,1.0,0.01,0.75,0,0,0,0
1.0,0,23280,0.0,1.0,0.01,0.75,0,0,0,0
