1.0,0,0,0.0,0.4,0.01,0.75,123,7427,1997,609
1.0,0,120,0.0,0.4,0.01,0.75,123,7391,1992,606
1.0,0,240,0.0,0.4,0.01,0.75,122,7320,1974,601
1.0,0,360,0.0,0.4,0.01,0.75,120,7201,1934,592
1.0,0,480,0.0,0.4,0.01,0.75,118,7030,1899,575
1.0,0,600,0.0,0.4,0.01,0.75,118,6862,1855,566
1.0,0,720,0.0,0.4,0.01,0.75,118,6734,1824,552
1.0,0,840,0.0,0.4,0.01,0.75,114,6596,1794,547
1.0,0,960,0.0,0.4,0.01,0.75,114,6404,1756,535
1.0,0,1080,0.0,0.4,0.01,0.75,114,6241,1701,526
1.0,0,1200,0.0,0.4,0.01,0.75,114,6074,1645,514
1.0,0,1320,0.0,0.4,0.01,0.75,114,5897,1611,501
1.0,0,1440,0.0,0.4,0.01,0.75,114,5745,1572,487
1.0,0,1560,0.0,0.4,0.01,0.75,109,5615,1532,477
1.0,0,1680,0.0,0.4,0.01,0.75,105,5477,1487,461
1.0,0,1800,0.0,0.4,0.01,0.75,105,5317,1450,455
1.0,0,1920,0.0,0.4,0.01,0.75,104,5154,1415,443
1.0,0,2040,0.0,0.4,0.01,0.75,101,4987,1377,437
1.0,0,2160,0.0,0.4,0.01,0.75,100,4809,1329,425
1.0,0,2280,0.0,0.4,0.01,0.75,98,4635,1292,415
1.0,0,2400,0.0,0.4,0.01,0.75,91,4491,1241,407
1.0,0,2520,0.0,0.4,0.01,0.75,89,4333,1196,399
1.0,0,2640,0.0,0.4,0.01,0.75,85,4187,1163,386
1.0,0,2760,0.0,0.4,0.01,0.75,85,4028,1122,376
1.0,0,2880,0.0,0.4,0.01,0.75,83,3876,1093,365
1.0,0,3000,0.0,0.4,0.01,0.75,80,3724,1052,357
1.0,0,3120,0.0,0.4,0.01,0.75,76,3574,1022,347
1.0,0,3240,0.0,0.4,0.01,0.75,72,3437,982,337
1.0,0,3360,0.0,0.4,0.01,0.75,70,3302,950,313
1.0,0,3480,0.0,0.4,0.01,0.75,70,3135,917,297
1.0,0,3600,0.0,0.4,0.01,0.75,70,2999,888,280
1.0,0,3720,0.0,0.4,0.01,0.75,69,2877,850,265
1.0,0,3840,0.0,0.4,0.01,0.75,69,2757,818,250
1.0,0,3960,0.0,0.4,0.01,0.75,66,2635,768,238
1.0,0,4080,0.0,0.4,0.01,0.75,66,2490,731,234
1.0,0,4200,0.0,0.4,0.01,0.75,65,2345,694,225
1.0,0,4320,0.0,0.4,0.01,0.75,65,2206,657,214
1.0,0,4440,0.0,0.4,0.01,0.75,65,2065,630,207
1.0,0,4560,0.0,0.4,0.01,0.75,61,1936,601,202
1.0,0,4680,0.0,0.4,0.01,0.75,60,1849,567,193
1.0,0,4800,0.0,0.4,0.01,0.75,60,1768,544,184
1.0,0,4920,0.0,0.4,0.01,0.75,60,1681,526,174
1.0,0,5040,0.0,0.4,0.01,0.75,60,1578,498,168
1.0,0,5160,0.0,0.4,0.01,0.75,60,1456,475,161
1.0,0,5280,0.0,0.4,0.01,0.75,60,1358,449,151
1.0,0,5400,0.0,0.4,0.01,0.75,60,1235,424,140
1.0,0,5520,0.0,0.4,0.01,0.75,60,1122,399,128
1.0,0,5640,0.0,0.4,0.01,0.75,60,1048,354,118
1.0,0,5760,0.0,0.4,0.01,0.75,59,965,328,98
1.0,0,5880,0.0,0.4,0.01,0.75,58,864,292,89
1.0,0,6000,0.0,0.4,0.01,0.75,58,770,265,81
1.0,0,6120,0.0,0.4,0.01,0.75,55,696,237,70
1.0,0,6240,0.0,0.4,0.01,0.75,53,635,194,62
1.0,0,6360,0.0,0.4,0.01,0.75,51,567,164,57
1.0,0,6480,0.0,0.4,0.01,0.75,48,537,142,47
1.0,0,6600,0.0,0.4,0.01,0.75,48,519,131,41
1.0,0,6720,0.0,0.4,0.01,0.75,47,497,128,34
1.0,0,6840,0.0,0.4,0.01,0.75,47,475,122,30
1.0,0,6960,0.0,0.4,0.01,0.75,47,453,113,29
1.0,0,7080,0.0,0.4,0.01,0.75,47,427,110,26
1.0,0,7200,0.0,0.4,0.01,0.75,47,406,102,24
1.0,0,7320,0.0,0.4,0.01,0.75,47,387,93,24
1.0,0,7440,0.0,0.4,0.01,0.75,46,367,87,23
1.0,0,7560,0.0,0.4,0.01,0.75,46,337,83,21
1.0,0,7680,0.0,0.4,0.01,0.75,46,304,75,21
1.0,0,7800,0.0,0.4,0.01,0.75,43,257,71,20
1.0,0,7920,0.0,0.4,0.01,0.75,41,205,62,18
1.0,0,8040,0.0,0.4,0.01,0.75,40,162,47,15
1.0,0,8160,0.0,0.4,0.01,0.75,40,119,32,14
1.0,0,8280,0.0,0.4,0.01,0.75,40,85,24,14
1.0,0,8400,0.0,0.4,0.01,0.75,38,62,16,14
1.0,0,8520,0.0,0.4,0.01,0.75,38,44,4,10
