1.0,0,0,0.2,0.8,0.01,0.75,123,7427,1997,609
1.0,0,120,0.2,0.8,0.01,0.75,123,7425,1997,609
1.0,0,240,0.2,0.8,0.01,0.75,122,7421,1996,608
1.0,0,360,0.2,0.8,0.01,0.75,122,7405,1993,608
1.0,0,480,0.2,0.8,0.01,0.75,122,7381,1988,608
1.0,0,600,0.2,0.8,0.01,0.75,122,7330,1978,602
1.0,0,720,0.2,0.8,0.01,0.75,122,7262,1965,600
1.0,0,840,0.2,0.8,0.01,0.75,120,7186,1949,593
1.0,0,960,0.2,0.8,0.01,0.75,119,7102,1938,583
1.0,0,1080,0.2,0.8,0.01,0.75,118,7024,1906,576
1.0,0,1200,0.2,0.8,0.01,0.75,117,6913,1879,568
1.0,0,1320,0.2,0.8,0.01,0.75,115,6796,1839,559
1.0,0,1440,0.2,0.8,0.01,0.75,114,6658,1809,553
1.0,0,1560,0.2,0.8,0.01,0.75,114,6516,1783,544
1.0,0,1680,0.2,0.8,0.01,0.75,112,6390,1750,533
1.0,0,1800,0.2,0.8,0.01,0.75,109,6258,1722,526
1.0,0,1920,0.2,0.8,0.01,0.75,107,6136,1684,517
1.0,0,2040,0.2,0.8,0.01,0.75,106,6005,1645,512
1.0,0,2160,0.2,0.8,0.01,0.75,104,5872,1605,505
1.0,0,2280,0.2,0.8,0.01,0.75,104,5705,1569,500
1.0,0,2400,0.2,0.8,0.01,0.75,101,5566,1526,493
1.0,0,2520,0.2,0.8,0.01,0.75,100,5444,1497,481
1.0,0,2640,0.2,0.8,0.01,0.75,97,5300,1463,476
1.0,0,2760,0.2,0.8,0.01,0.75,97,5139,1437,468
1.0,0,2880,0.2,0.8,0.01,0.75,96,5009,1396,461
1.0,0,3000,0.2,0.8,0.01,0.75,94,4831,1367,453
1.0,0,3120,0.2,0.8,0.01,0.75,94,4655,1331,444
1.0,0,3240,0.2,0.8,0.01,0.75,94,4481,1294,435
1.0,0,3360,0.2,0.8,0.01,0.75,94,4318,1250,427
1.0,0,3480,0.2,0.8,0.01,0.75,90,4167,1214,418
1.0,0,3600,0.2,0.8,0.01,0.75,88,4025,1173,403
1.0,0,3720,0.2,0.8,0.01,0.75,85,3880,1137,390
1.0,0,3840,0.2,0.8,0.01,0.75,81,3762,1097,378
1.0,0,3960,0.2,0.8,0.01,0.75,79,3631,1056,364
1.0,0,4080,0.2,0.8,0.01,0.75,79,3471,1022,342
1.0,0,4200,0.2,0.8,0.01,0.75,78,3336,989,332
1.0,0,4320,0.2,0.8,0.01,0.75,78,3193,940,319
1.0,0,4440,0.2,0.8,0.01,0.75,76,3048,905,302
1.0,0,4560,0.2,0.8,0.01,0.75,75,2908,865,285
1.0,0,4680,0.2,0.8,0.01,0.75,74,2770,829,276
1.0,0,4800,0.2,0.8,0.01,0.75,74,2636,793,264
